,Unnamed: 0,Course Name,Course Number,Student ID,Grade,Certificate Eligible,Certificate Delivered,Pass,Attempt,learner cluster,c_length,Evaluate,Learner Type
1047,1047,Product Design for Entrepreneur,stou007,65256,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1048,1048,Product Design for Entrepreneur,stou007,116852,0.65,0,0,0,1.0,1,Short,0: Not Pass,1: Comprehensive
1049,1049,Product Design for Entrepreneur,stou007,116881,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
1050,1050,Product Design for Entrepreneur,stou007,116918,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1051,1051,Product Design for Entrepreneur,stou007,11700,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1052,1052,Product Design for Entrepreneur,stou007,116897,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1053,1053,Product Design for Entrepreneur,stou007,116966,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1054,1054,Product Design for Entrepreneur,stou007,116975,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1055,1055,Product Design for Entrepreneur,stou007,117053,0.17,0,0,0,0.3,2,Short,0: Not Pass,2: Targeting
1056,1056,Product Design for Entrepreneur,stou007,117062,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1057,1057,Product Design for Entrepreneur,stou007,117068,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1058,1058,Product Design for Entrepreneur,stou007,117088,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1059,1059,Product Design for Entrepreneur,stou007,117158,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1060,1060,Product Design for Entrepreneur,stou007,117194,0.17,0,0,0,0.3,2,Short,0: Not Pass,2: Targeting
1061,1061,Product Design for Entrepreneur,stou007,117098,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1062,1062,Product Design for Entrepreneur,stou007,117202,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1063,1063,Product Design for Entrepreneur,stou007,117269,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1064,1064,Product Design for Entrepreneur,stou007,117334,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1065,1065,Product Design for Entrepreneur,stou007,117365,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1066,1066,Product Design for Entrepreneur,stou007,117398,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1067,1067,Product Design for Entrepreneur,stou007,117004,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
1068,1068,Product Design for Entrepreneur,stou007,117409,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1069,1069,Product Design for Entrepreneur,stou007,117377,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1070,1070,Product Design for Entrepreneur,stou007,108737,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1071,1071,Product Design for Entrepreneur,stou007,117467,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1072,1072,Product Design for Entrepreneur,stou007,117115,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
1073,1073,Product Design for Entrepreneur,stou007,117502,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1074,1074,Product Design for Entrepreneur,stou007,117521,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1075,1075,Product Design for Entrepreneur,stou007,117551,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
1076,1076,Product Design for Entrepreneur,stou007,117581,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1077,1077,Product Design for Entrepreneur,stou007,94849,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
1078,1078,Product Design for Entrepreneur,stou007,63596,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1079,1079,Product Design for Entrepreneur,stou007,117619,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1080,1080,Product Design for Entrepreneur,stou007,117629,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1081,1081,Product Design for Entrepreneur,stou007,117658,0.3,0,0,0,0.5,2,Short,0: Not Pass,2: Targeting
1082,1082,Product Design for Entrepreneur,stou007,117680,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1083,1083,Product Design for Entrepreneur,stou007,64191,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1084,1084,Product Design for Entrepreneur,stou007,117742,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1085,1085,Product Design for Entrepreneur,stou007,2102,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1086,1086,Product Design for Entrepreneur,stou007,117761,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1087,1087,Product Design for Entrepreneur,stou007,117799,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1088,1088,Product Design for Entrepreneur,stou007,73376,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1089,1089,Product Design for Entrepreneur,stou007,117832,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1090,1090,Product Design for Entrepreneur,stou007,117856,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1091,1091,Product Design for Entrepreneur,stou007,117851,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1092,1092,Product Design for Entrepreneur,stou007,117889,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1093,1093,Product Design for Entrepreneur,stou007,117898,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1094,1094,Product Design for Entrepreneur,stou007,117929,0.0,0,0,0,0.1,0,Short,0: Not Pass,0: Sampling
1095,1095,Product Design for Entrepreneur,stou007,118015,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1096,1096,Product Design for Entrepreneur,stou007,118139,0.42,0,0,0,0.7,2,Short,0: Not Pass,2: Targeting
1097,1097,Product Design for Entrepreneur,stou007,88908,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1098,1098,Product Design for Entrepreneur,stou007,118151,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1099,1099,Product Design for Entrepreneur,stou007,118219,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1100,1100,Product Design for Entrepreneur,stou007,118220,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1101,1101,Product Design for Entrepreneur,stou007,118207,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
1102,1102,Product Design for Entrepreneur,stou007,118301,0.0,0,0,0,0.0,0,Short,0: Not Pass,0: Sampling
